lcl|NZ_CP033052.1_rrna_8	187-[+3]-91-[+8]-228-[+4]-35-[+1]-23-[+10]-77-[+1]-143-[+10]-109-[+5]-166-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-187
lcl|NZ_CP009679.1_rrna_4	416-[+8]-229-[+4]-35-[+1]-23-[+10]-77-[+1]-143-[+10]-110-[+5]-166-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-187
lcl|NZ_CP032365.1_rrna_4	284-[+7]-40-[+8]-227-[+4]-36-[+1]-23-[+10]-6-[+8]-169-[+4]-132-[+5]-155-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-187
lcl|NZ_CP030035.1_rrna_22	246-[+1]-25-[+8]-232-[+4]-195-[+10]-155-[+8]-278-[+5]-180-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-175
lcl|NZ_CP015401.2_rrna_7	397-[+8]-231-[+4]-199-[+10]-216-[+8]-229-[+5]-153-[+2]-20-[+6]-61-[+9]-47-[+3]-[+1]-5-[+7]-170
lcl|NZ_CP072251.1_rrna_4	239-[+4]-22-[+8]-231-[+4]-199-[+10]-215-[+8]-229-[+5]-13-[+3]-4-[+2]-20-[+6]-61-[+9]-47-[+3]-[+1]-5-[+7]-170
lcl|NZ_CP069794.1_rrna_4	196-[+7]-110-[+8]-19-[+5]-112-[+4]-199-[+10]-216-[+8]-228-[+5]-15-[+3]-4-[+2]-20-[+6]-61-[+9]-47-[+3]-[+1]-5-[+7]-170
lcl|NZ_CP081916.1_rrna_4	172-[+3]-87-[+8]-231-[+4]-199-[+10]-216-[+8]-229-[+5]-153-[+2]-20-[+6]-61-[+9]-47-[+3]-[+1]-5-[+7]-170
lcl|NZ_CP069563.1_rrna_5	196-[+7]-110-[+8]-231-[+4]-199-[+10]-216-[+8]-229-[+5]-158-[+2]-20-[+6]-61-[+9]-47-[+3]-[+1]-5-[+7]-172
lcl|NZ_CP064940.1_rrna_5	196-[+7]-110-[+8]-232-[+4]-199-[+10]-216-[+8]-229-[+5]-155-[+2]-20-[+6]-60-[+9]-47-[+3]-[+1]-5-[+7]-170
lcl|NZ_CP012938.1_rrna_27	397-[+8]-231-[+4]-199-[+10]-216-[+8]-229-[+5]-153-[+2]-20-[+6]-61-[+9]-47-[+3]-[+1]-5-[+7]-170
lcl|NZ_CP040530.1_rrna_4	172-[+3]-87-[+8]-231-[+4]-199-[+10]-216-[+8]-229-[+5]-153-[+2]-20-[+6]-61-[+9]-47-[+3]-[+1]-5-[+7]-170
lcl|NZ_CP072255.1_rrna_9	398-[+8]-230-[+4]-199-[+10]-215-[+8]-228-[+5]-155-[+2]-20-[+6]-61-[+9]-47-[+3]-[+1]-5-[+7]-170
lcl|NZ_CP072216.1_rrna_29	168-[+3]-91-[+8]-231-[+4]-199-[+10]-216-[+8]-229-[+5]-153-[+2]-20-[+6]-61-[+9]-47-[+3]-[+1]-5-[+7]-170
lcl|NZ_CP045671.1_rrna_8	312-[+5]-5-[+8]-233-[+4]-196-[+10]-10-[+9]-29-[+9]-250-[+5]-156-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-175
lcl|NZ_HG965802.1_rrna_38	413-[+8]-233-[+4]-94-[+7]-10-[+10]-10-[+9]-31-[+9]-107-[+7]-51-[+5]-156-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NZ_CP031844.2_rrna_35	117-[+10]-238-[+8]-233-[+4]-94-[+7]-10-[+10]-10-[+9]-31-[+9]-107-[+7]-51-[+5]-156-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NZ_AP019773.1_rrna_38	29-[+4]-146-[+5]-5-[+8]-233-[+4]-94-[+7]-10-[+10]-10-[+9]-29-[+9]-107-[+7]-51-[+5]-156-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NC_010161.1_rrna_36	359-[+8]-233-[+4]-94-[+7]-10-[+10]-10-[+9]-31-[+9]-107-[+7]-51-[+5]-156-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NZ_LR134529.1_rrna_36	117-[+10]-135-[+5]-5-[+8]-233-[+4]-94-[+7]-10-[+10]-111-[+9]-107-[+7]-51-[+5]-156-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NZ_CP007656.1_rrna_14	213-[+6]-83-[+8]-230-[+4]-71-[+10]-69-[+10]-187-[+8]-254-[+5]-180-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-51-[+9]-70
lcl|NZ_CP012373.2_rrna_35	215-[+8]-56-[+8]-229-[+4]-195-[+10]-221-[+8]-219-[+5]-180-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-6-[+7]-191
lcl|NZ_CP006954.1_rrna_32	371-[+8]-224-[+4]-122-[+9]-4-[+10]-222-[+8]-218-[+5]-181-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-188
lcl|NZ_CP028341.1_rrna_58	35-[+9]-328-[+8]-232-[+4]-197-[+10]-631-[+5]-186-[+2]-19-[+6]-72-[+9]-47-[+3]-[+1]-5-[+7]-189
lcl|NZ_AP012322.1_rrna_2	432-[+8]-13-[+1]-75-[+4]-197-[+10]-263-[+7]-268-[+5]-182-[+2]-19-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-190
lcl|NC_017216.2_rrna_48	63-[+1]-232-[+8]-232-[+4]-197-[+10]-135-[+1]-31-[+3]-190-[+5]-194-[+2]-19-[+6]-72-[+9]-47-[+3]-[+1]-5-[+7]-193
lcl|NC_018720.1_rrna_2	63-[+1]-232-[+8]-13-[+1]-76-[+4]-197-[+10]-10-[+2]-196-[+8]-197-[+5]-187-[+2]-19-[+6]-72-[+9]-47-[+3]-[+1]-5-[+7]-190
lcl|NZ_CP010413.1_rrna_19	433-[+8]-229-[+4]-198-[+10]-161-[+1]-47-[+2]-141-[+5]-182-[+2]-19-[+6]-72-[+9]-47-[+3]-[+1]-5-[+7]-190
lcl|NZ_AP012325.1_rrna_56	436-[+8]-232-[+4]-197-[+10]-630-[+5]-182-[+2]-19-[+6]-72-[+9]-47-[+3]-[+1]-5-[+7]-188
lcl|NC_015067.1_rrna_65	435-[+8]-228-[+4]-94-[+5]-5-[+10]-624-[+5]-182-[+2]-19-[+6]-72-[+9]-47-[+3]-[+1]-5-[+7]-191
lcl|NZ_CP079233.1_rrna_56	436-[+8]-230-[+4]-197-[+10]-300-[+9]-55-[+1]-70-[+5]-186-[+2]-19-[+6]-72-[+9]-47-[+3]-[+1]-5-[+7]-192
lcl|NZ_CP022544.1_rrna_48	440-[+8]-124-[+10]-46-[+4]-197-[+10]-26-[+1]-138-[+6]-223-[+5]-191-[+2]-19-[+6]-72-[+9]-47-[+3]-[+1]-5-[+7]-192
lcl|NZ_CP012946.1_rrna_8	249-[+3]-26-[+8]-236-[+4]-35-[+1]-23-[+10]-128-[+4]-159-[+5]-156-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-172
lcl|NC_020510.1_rrna_18	399-[+8]-232-[+4]-199-[+10]-168-[+4]-40-[+10]-131-[+5]-157-[+2]-20-[+6]-69-[+9]-47-[+3]-[+1]-5-[+7]-173
lcl|NZ_CP029808.1_rrna_21	401-[+8]-244-[+4]-199-[+10]-154-[+4]-229-[+5]-158-[+2]-20-[+6]-64-[+9]-47-[+3]-[+1]-5-[+7]-173
lcl|NZ_CP035945.1_rrna_11	214-[+3]-51-[+8]-228-[+4]-67-[+10]-69-[+10]-188-[+2]-186-[+5]-151-[+2]-20-[+6]-5-[+10]-7-[+9]-47-[+3]-[+1]-5-[+7]-186
lcl|NZ_CP015405.2_rrna_9	214-[+3]-51-[+8]-228-[+4]-195-[+10]-188-[+2]-186-[+5]-151-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-186
lcl|NZ_AP022579.1_rrna_28	460-[+8]-161-[+8]-7-[+4]-24-[+10]-116-[+10]-125-[+5]-402-[+5]-185-[+2]-19-[+6]-72-[+9]-184-[+1]-5-[+7]-188
lcl|NC_010645.1_rrna_34	208-[+8]-74-[+8]-226-[+4]-44-[+6]-42-[+10]-222-[+8]-214-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-191
lcl|NZ_CP016171.1_rrna_29	283-[+8]-1-[+8]-227-[+4]-44-[+6]-42-[+10]-221-[+8]-214-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-191
lcl|NZ_LR134326.1_rrna_10	281-[+8]-1-[+8]-226-[+4]-44-[+6]-42-[+10]-222-[+8]-214-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-191
lcl|NZ_CP021395.1_rrna_49	208-[+8]-74-[+8]-226-[+4]-44-[+6]-42-[+10]-220-[+8]-213-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-191
lcl|NZ_CP043146.1_rrna_15	281-[+8]-1-[+8]-226-[+4]-44-[+6]-42-[+10]-220-[+8]-214-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-51-[+9]-70
lcl|NZ_CP025070.1_rrna_22	281-[+8]-1-[+8]-226-[+4]-44-[+6]-42-[+10]-222-[+8]-214-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-191
lcl|NZ_CP025371.1_rrna_34	281-[+8]-1-[+8]-226-[+4]-44-[+6]-42-[+10]-222-[+8]-214-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-191
lcl|NZ_CP013704.1_rrna_10	445-[+8]-233-[+4]-34-[+8]-73-[+10]-268-[+3]-127-[+5]-11-[+3]-6-[+2]-20-[+6]-64-[+9]-47-[+3]-[+1]-5-[+7]-175
lcl|NZ_CP075076.1_rrna_10	445-[+8]-233-[+4]-34-[+8]-73-[+10]-231-[+9]-232-[+5]-155-[+2]-20-[+6]-63-[+9]-47-[+3]-[+1]-5-[+7]-175
lcl|NZ_CP084623.1_rrna_10	445-[+8]-234-[+4]-34-[+8]-73-[+10]-533-[+5]-11-[+3]-6-[+2]-20-[+6]-63-[+9]-47-[+3]-[+1]-5-[+7]-175
lcl|NZ_CP021872.1_rrna_10	159-[+10]-227-[+8]-233-[+4]-34-[+8]-73-[+10]-533-[+5]-11-[+3]-6-[+2]-20-[+6]-63-[+9]-47-[+3]-[+1]-5-[+7]-36-[+9]-69
lcl|NZ_CP007022.1_rrna_10	445-[+8]-233-[+4]-34-[+8]-73-[+10]-268-[+3]-127-[+5]-11-[+3]-6-[+2]-20-[+6]-63-[+9]-47-[+3]-[+1]-5-[+7]-175
lcl|NC_008710.1_rrna_10	445-[+8]-233-[+4]-34-[+8]-73-[+10]-268-[+3]-127-[+5]-11-[+3]-6-[+2]-20-[+6]-63-[+9]-47-[+3]-[+1]-5-[+7]-175
lcl|NZ_CP009212.1_rrna_11	281-[+8]-75-[+8]-38-[+8]-109-[+4]-91-[+5]-4-[+10]-532-[+5]-153-[+2]-20-[+6]-63-[+9]-47-[+3]-[+1]-5-[+7]-36-[+9]-69
lcl|NZ_CP028861.1_rrna_11	223-[+2]-81-[+8]-38-[+8]-109-[+4]-34-[+8]-[+9]-3-[+10]-532-[+5]-153-[+2]-20-[+6]-63-[+9]-47-[+3]-[+1]-5-[+7]-36-[+9]-69
lcl|NZ_CP015796.1_rrna_11	442-[+8]-46-[+3]-49-[+4]-34-[+8]-73-[+10]-532-[+5]-153-[+2]-20-[+6]-63-[+9]-47-[+3]-[+1]-5-[+7]-36-[+9]-69
lcl|NZ_CP046932.1_rrna_18	150-[+5]-201-[+8]-248-[+4]-196-[+10]-536-[+5]-29-[+3]-4-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-181
lcl|NC_014330.1_rrna_18	150-[+5]-201-[+8]-248-[+4]-196-[+10]-327-[+1]-70-[+5]-29-[+3]-4-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-181
lcl|NZ_CP030050.1_rrna_48	447-[+8]-232-[+4]-94-[+7]-10-[+10]-10-[+9]-52-[+4]-160-[+5]-156-[+2]-20-[+6]-72-[+9]-47-[+3]-[+1]-5-[+7]-22-[+4]-15
lcl|NZ_CP044543.1_rrna_10	475-[+8]-232-[+4]-196-[+10]-10-[+9]-52-[+4]-160-[+5]-156-[+2]-20-[+6]-72-[+9]-47-[+3]-[+1]-5-[+7]-22-[+4]-15
lcl|NC_017082.1_rrna_44	474-[+8]-232-[+4]-196-[+10]-10-[+9]-52-[+4]-160-[+5]-156-[+2]-20-[+6]-72-[+9]-47-[+3]-[+1]-5-[+7]-22-[+4]-15
lcl|NZ_CP032617.1_rrna_18	475-[+8]-232-[+4]-196-[+10]-10-[+9]-52-[+4]-160-[+5]-156-[+2]-20-[+6]-72-[+9]-47-[+3]-[+1]-5-[+7]-22-[+4]-15
lcl|NZ_AP013103.1_rrna_20	447-[+8]-232-[+4]-196-[+10]-10-[+9]-52-[+4]-160-[+5]-156-[+2]-20-[+6]-72-[+9]-47-[+3]-[+1]-5-[+7]-22-[+4]-15
lcl|NZ_LT670849.1_rrna_26	301-[+2]-9-[+8]-232-[+4]-196-[+10]-132-[+4]-159-[+5]-5-[+5]-53-[+2]-20-[+6]-72-[+9]-47-[+3]-[+1]-5-[+7]-22-[+4]-15
lcl|NZ_CP030051.1_rrna_48	448-[+8]-232-[+4]-94-[+7]-10-[+10]-10-[+9]-52-[+4]-78-[+9]-12-[+5]-156-[+2]-20-[+6]-72-[+9]-47-[+3]-[+1]-5-[+7]-175
lcl|NZ_CP058354.1_rrna_21	474-[+8]-232-[+4]-196-[+10]-10-[+9]-52-[+4]-160-[+5]-156-[+2]-20-[+6]-72-[+9]-47-[+3]-[+1]-5-[+7]-22-[+4]-15
lcl|NZ_CP088282.1_rrna_29	447-[+8]-232-[+4]-196-[+10]-10-[+9]-52-[+4]-160-[+5]-156-[+2]-20-[+6]-72-[+9]-47-[+3]-[+1]-5-[+7]-22-[+4]-15
lcl|NZ_CP088285.1_rrna_9	447-[+8]-232-[+4]-196-[+10]-10-[+9]-52-[+4]-160-[+5]-156-[+2]-20-[+6]-72-[+9]-47-[+3]-[+1]-5-[+7]-175
lcl|NZ_CP050066.1_rrna_11	473-[+8]-232-[+4]-196-[+10]-10-[+9]-52-[+4]-160-[+5]-156-[+2]-20-[+6]-72-[+9]-47-[+3]-[+1]-5-[+7]-175
lcl|NZ_CP036289.1_rrna_36	351-[+8]-229-[+4]-197-[+10]-509-[+5]-156-[+2]-20-[+6]-75-[+9]-47-[+3]-[+1]-5-[+7]-186
lcl|NZ_LR134338.1_rrna_26	187-[+3]-90-[+8]-227-[+4]-197-[+10]-527-[+5]-167-[+2]-20-[+6]-5-[+10]-7-[+9]-47-[+3]-[+1]-5-[+7]-187
lcl|NZ_CP066308.1_rrna_3	187-[+3]-90-[+8]-264-[+4]-81-[+1]-23-[+10]-527-[+5]-254-[+2]-20-[+6]-5-[+10]-7-[+9]-47-[+3]-[+1]-5-[+7]-188
lcl|NZ_CP017705.1_rrna_9	187-[+3]-91-[+8]-46-[+3]-43-[+4]-196-[+10]-527-[+5]-167-[+2]-20-[+6]-5-[+10]-7-[+9]-47-[+3]-[+1]-5-[+7]-187
lcl|NZ_CP025333.1_rrna_6	193-[+2]-125-[+8]-14-[+7]-124-[+4]-197-[+10]-646-[+5]-189-[+2]-19-[+6]-73-[+9]-47-[+3]-[+1]-5-[+7]-189
lcl|NZ_CP065682.1_rrna_12	456-[+8]-230-[+4]-197-[+10]-249-[+1]-31-[+10]-165-[+5]-184-[+2]-19-[+6]-73-[+9]-47-[+3]-[+1]-5-[+7]-186
lcl|NZ_CP026734.1_rrna_5	192-[+2]-125-[+8]-234-[+4]-198-[+10]-251-[+1]-31-[+10]-165-[+5]-189-[+2]-19-[+6]-73-[+9]-47-[+3]-[+1]-5-[+7]-189
lcl|NZ_CP080034.1_rrna_7	397-[+8]-229-[+4]-94-[+7]-10-[+10]-64-[+6]-177-[+9]-[+5]-155-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NZ_CP016839.1_rrna_44	105-[+6]-200-[+8]-228-[+4]-197-[+10]-81-[+1]-149-[+2]-21-[+5]-166-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-188
lcl|NC_007618.1_rrna_36	108-[+10]-350-[+8]-233-[+4]-196-[+10]-424-[+5]-156-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-6-[+7]-70-[+8]-19
lcl|NZ_CP064062.1_rrna_5	117-[+10]-68-[+3]-35-[+8]-233-[+4]-94-[+7]-10-[+10]-10-[+9]-262-[+9]-13-[+5]-156-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-176
lcl|NC_010103.1_rrna_36	108-[+10]-349-[+8]-233-[+4]-196-[+10]-342-[+9]-13-[+5]-156-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-71-[+8]-19
lcl|NC_022905.1_rrna_7	108-[+10]-350-[+8]-233-[+4]-196-[+10]-342-[+9]-13-[+5]-156-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-71-[+8]-19
lcl|NC_003317.1_rrna_7	108-[+10]-350-[+8]-233-[+4]-196-[+10]-342-[+9]-13-[+5]-156-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-71-[+8]-19
lcl|NC_004310.3_rrna_36	108-[+10]-349-[+8]-233-[+4]-196-[+10]-342-[+9]-13-[+5]-156-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-71-[+8]-19
lcl|NC_004545.1_rrna_29	373-[+8]-230-[+4]-197-[+10]-291-[+3]-104-[+5]-185-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-197
lcl|NZ_CP066037.1_rrna_12	27-[+9]-107-[+7]-73-[+8]-225-[+4]-196-[+10]-520-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-192
lcl|NZ_CP013450.1_rrna_2	27-[+9]-272-[+8]-225-[+4]-196-[+10]-100-[+9]-193-[+5]-58-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-192
lcl|NZ_CP009795.1_rrna_10	27-[+9]-107-[+7]-73-[+8]-225-[+4]-196-[+10]-376-[+3]-5-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-192
lcl|NZ_CP068049.1_rrna_6	27-[+9]-145-[+6]-17-[+8]-225-[+4]-196-[+10]-293-[+6]-117-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-192
lcl|NZ_CP035900.1_rrna_26	27-[+9]-145-[+6]-17-[+8]-225-[+4]-196-[+10]-294-[+6]-117-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-192
lcl|NZ_CP065686.1_rrna_12	27-[+9]-145-[+6]-17-[+8]-225-[+4]-196-[+10]-363-[+5]-58-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-192
lcl|NC_007510.1_rrna_2	27-[+9]-272-[+8]-225-[+4]-196-[+10]-520-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-192
lcl|NZ_CP009727.1_rrna_14	27-[+9]-145-[+6]-17-[+8]-225-[+4]-196-[+10]-364-[+5]-58-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-192
lcl|NZ_CP013389.1_rrna_6	27-[+9]-145-[+6]-17-[+8]-225-[+4]-196-[+10]-293-[+6]-117-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-192
lcl|NZ_CP020397.1_rrna_9	282-[+8]-1-[+8]-225-[+4]-196-[+10]-100-[+9]-206-[+3]-5-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-192
lcl|NZ_CP009555.1_rrna_4	27-[+9]-145-[+6]-17-[+8]-225-[+4]-196-[+10]-294-[+6]-117-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-192
lcl|NZ_CP007212.1_rrna_6	27-[+9]-145-[+6]-17-[+8]-225-[+4]-196-[+10]-293-[+6]-117-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-192
lcl|NZ_CP008781.1_rrna_6	27-[+9]-145-[+6]-17-[+8]-225-[+4]-196-[+10]-364-[+5]-58-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-192
lcl|NZ_CP011503.1_rrna_13	27-[+9]-107-[+7]-73-[+8]-225-[+4]-196-[+10]-520-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-192
lcl|NZ_CP013424.1_rrna_7	27-[+9]-145-[+6]-17-[+8]-225-[+4]-196-[+10]-294-[+6]-117-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-192
lcl|NZ_CP013398.1_rrna_2	27-[+9]-272-[+8]-225-[+4]-196-[+10]-520-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-192
lcl|NZ_LR025742.1_rrna_42	27-[+9]-272-[+8]-225-[+4]-196-[+10]-520-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-192
lcl|NZ_CP013366.1_rrna_2	369-[+8]-225-[+4]-196-[+10]-100-[+9]-349-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-192
lcl|NZ_CP013411.1_rrna_6	27-[+9]-145-[+6]-17-[+8]-225-[+4]-196-[+10]-100-[+9]-349-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-192
lcl|NZ_CP020737.1_rrna_7	27-[+9]-107-[+7]-73-[+8]-225-[+4]-196-[+10]-101-[+9]-193-[+5]-58-[+5]-171-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-192
lcl|NZ_CP018099.1_rrna_9	448-[+8]-245-[+4]-197-[+10]-358-[+2]-57-[+3]-264-[+5]-188-[+2]-20-[+6]-72-[+9]-47-[+3]-[+1]-5-[+7]-53-[+5]-41
lcl|NZ_CP053825.1_rrna_14	385-[+8]-126-[+9]-38-[+4]-195-[+10]-453-[+9]-8-[+5]-179-[+2]-20-[+6]-5-[+10]-7-[+9]-184-[+1]-5-[+7]-174
lcl|NZ_CP046317.1_rrna_20	387-[+8]-19-[+3]-76-[+4]-195-[+10]-463-[+5]-40-[+9]-8-[+5]-179-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NZ_CP012541.1_rrna_34	387-[+8]-231-[+4]-195-[+10]-292-[+10]-180-[+5]-177-[+2]-20-[+6]-5-[+10]-7-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NZ_CP053842.1_rrna_30	389-[+8]-232-[+4]-34-[+1]-23-[+10]-293-[+10]-179-[+5]-164-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NZ_CP020867.1_rrna_7	386-[+8]-586-[+1]-289-[+4]-34-[+1]-23-[+10]-22-[+2]-876-[+5]-40-[+9]-8-[+5]-179-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NZ_CP053826.1_rrna_16	386-[+8]-231-[+4]-195-[+10]-406-[+10]-179-[+5]-177-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NC_008599.1_rrna_6	56-[+6]-223-[+8]-232-[+4]-195-[+10]-417-[+10]-179-[+5]-178-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NZ_CP012196.1_rrna_9	181-[+4]-68-[+8]-458-[+4]-195-[+10]-186-[+8]-561-[+5]-178-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NZ_CP020478.1_rrna_26	386-[+8]-126-[+9]-37-[+4]-195-[+10]-558-[+9]-8-[+5]-179-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NZ_CP031611.1_rrna_4	387-[+8]-233-[+4]-195-[+10]-22-[+2]-281-[+5]-40-[+9]-8-[+5]-179-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NC_009714.1_rrna_2	387-[+8]-231-[+4]-34-[+1]-23-[+10]-534-[+5]-180-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NZ_CP053828.1_rrna_6	56-[+6]-223-[+8]-231-[+4]-195-[+10]-533-[+5]-179-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NZ_CP009043.1_rrna_5	389-[+8]-232-[+4]-195-[+10]-295-[+10]-179-[+5]-179-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NZ_CP007770.1_rrna_15	387-[+8]-126-[+9]-38-[+4]-195-[+10]-453-[+9]-8-[+5]-179-[+2]-20-[+6]-5-[+10]-7-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NC_002163.1_rrna_4	382-[+8]-233-[+4]-195-[+10]-314-[+5]-40-[+9]-8-[+5]-179-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-162
lcl|NZ_CP015578.1_rrna_12	56-[+6]-223-[+8]-231-[+4]-195-[+10]-87-[+5]-232-[+10]-179-[+5]-179-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NC_012039.1_rrna_15	386-[+8]-126-[+9]-38-[+4]-195-[+10]-315-[+5]-40-[+9]-8-[+5]-179-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NZ_CP053831.1_rrna_24	388-[+8]-231-[+4]-195-[+10]-531-[+5]-180-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NZ_CP063079.1_rrna_5	386-[+8]-126-[+9]-38-[+4]-195-[+10]-453-[+9]-8-[+5]-179-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NZ_CP012547.1_rrna_14	388-[+8]-231-[+4]-195-[+10]-532-[+5]-177-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NZ_CP012543.1_rrna_11	387-[+8]-561-[+4]-195-[+10]-548-[+10]-180-[+5]-177-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NZ_CP012544.1_rrna_41	387-[+8]-232-[+4]-195-[+10]-293-[+10]-180-[+5]-177-[+2]-20-[+6]-5-[+10]-7-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NZ_CP019684.1_rrna_17	148-[+4]-100-[+8]-232-[+4]-195-[+10]-530-[+5]-166-[+2]-20-[+6]-71-[+9]-47-[+3]-[+1]-5-[+7]-174
lcl|NZ_CP007773.1_rrna_15	386-[+8]-126-[+9]-38-[+4]-34-[+1]-23-[+10]-22-[+2]-293-[+9]-8-[+5]-179-[+2]-20-[+6]-5-[+10]-7-[+9]-47-[+3]-[+1]-5-[+7]-174
